,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
808,1747,"{('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",2,1,19887,19745,0.19464,0.9787298235027908,4.956848941518312,0.1904999728465832,37.73123191404024,"(('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['WHEELS_ON,WHEELS_ON_3', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
817,1796,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_3'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)",2,1,19838,19745,0.19416,0.9787276943240246,4.956838158136362,0.19002976912995262,37.727455335456774,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_3'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_3'),)","['DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_3', 'ARRIVAL_TIME,ARRIVAL_TIME_3']"
826,1837,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('CANCELLED', 0.0), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19489,98425,0.19489,1.0,1.0160020320040641,0.19489,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('CANCELLED', 0.0))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_4']"
828,1845,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('DIVERTED', 0.0), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19422,98425,0.19422,1.0,1.016002032004064,0.19422,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('DIVERTED', 0.0))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_4']"
832,1863,"{('CANCELLATION_REASON', 4), ('WHEELS_ON', 'WHEELS_ON_4'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)",2,1,19439,19489,0.1912,0.9835896908277175,5.046896663901265,0.1880623488862596,49.061229894353595,"(('CANCELLATION_REASON', 4), ('WHEELS_ON', 'WHEELS_ON_4'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)","['CANCELLATION_REASON,4', 'ARRIVAL_TIME,ARRIVAL_TIME_4', 'WHEELS_ON,WHEELS_ON_4']"
836,1873,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('DIVERTED', 0.0), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19422,98425,0.19422,1.0,1.016002032004064,0.19422,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('DIVERTED', 0.0))","(('CANCELLED', 0.0),)","['DIVERTED,0.0', 'CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_4']"
841,1891,"{('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)",2,1,19439,19489,0.1912,0.9835896908277175,5.046896663901265,0.1880623488862596,49.061229894353595,"(('CANCELLED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)","['ARRIVAL_TIME,ARRIVAL_TIME_4', 'CANCELLED,0.0', 'WHEELS_ON,WHEELS_ON_4']"
842,1892,"{('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('WHEELS_ON', 'WHEELS_ON_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19120,98425,0.1912,1.0,1.016002032004064,0.1912,15750000.000000041,"(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ('WHEELS_ON', 'WHEELS_ON_4'))","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'ARRIVAL_TIME,ARRIVAL_TIME_4', 'WHEELS_ON,WHEELS_ON_4']"
854,1940,"{('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'), ('ARRIVAL_TIME', 'ARRIVAL_TIME_4'), ((('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)",2,1,19371,19489,0.19054,0.9836353311651438,5.0471308490181315,0.1874218760002065,49.19805948575522,"(('DIVERTED', 0.0), ('WHEELS_ON', 'WHEELS_ON_4'))","(('ARRIVAL_TIME', 'ARRIVAL_TIME_4'),)","['ARRIVAL_TIME,ARRIVAL_TIME_4', 'DIVERTED,0.0', 'WHEELS_ON,WHEELS_ON_4']"
869,1981,"{('CANCELLED', 0.0), ('DAY', 'DAY_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19842,98425,0.19842,1.0,1.0160020320040641,0.19842,15750000.000000041,"(('CANCELLED', 0.0), ('DAY', 'DAY_0'))","(('CANCELLATION_REASON', 4),)","['DAY,DAY_0', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
870,1982,"{('CANCELLATION_REASON', 4), ('DAY', 'DAY_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19842,98425,0.19842,1.0,1.0160020320040641,0.19842,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DAY', 'DAY_0'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DAY,DAY_0']"
871,1984,"{('CANCELLED', 0.0), ('DAY', 'DAY_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19795,98425,0.19795,1.0,1.016002032004064,0.19795,15750000.000000041,"(('CANCELLED', 0.0), ('DAY', 'DAY_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DAY,DAY_1']"
872,1987,"{('CANCELLED', 0.0), ('DAY', 'DAY_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19768,98425,0.19768,1.0,1.016002032004064,0.19768,15750000.000000041,"(('CANCELLED', 0.0), ('DAY', 'DAY_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DAY,DAY_2']"
873,1990,"{('CANCELLED', 0.0), ('DAY', 'DAY_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20151,98425,0.20151,1.0,1.016002032004064,0.20151,15750000.000000041,"(('CANCELLED', 0.0), ('DAY', 'DAY_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DAY,DAY_3']"
882,2017,"{('CANCELLED', 0.0), ('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,26916,98425,0.26916,1.0,1.0160020320040641,0.26916,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_0']"
884,2023,"{('CANCELLED', 0.0), ('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19404,98425,0.19404,1.0,1.016002032004064,0.19404,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_2']"
887,2032,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19635,98425,0.19635,1.0,1.0160020320040641,0.19635,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_0']"
888,2035,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19786,98425,0.19786,1.0,1.0160020320040641,0.19786,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DEPARTURE_TIME,DEPARTURE_TIME_1', 'CANCELLED,0.0']"
889,2036,"{('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19786,98425,0.19786,1.0,1.0160020320040641,0.19786,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DEPARTURE_TIME', 'DEPARTURE_TIME_1'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_1']"
890,2038,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19770,98425,0.1977,1.0,1.016002032004064,0.1977,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_2']"
891,2041,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19796,98425,0.19796,1.0,1.016002032004064,0.19796,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3']"
892,2044,"{('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19438,98425,0.19438,1.0,1.016002032004064,0.19438,15750000.000000041,"(('CANCELLED', 0.0), ('DEPARTURE_TIME', 'DEPARTURE_TIME_4'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_4']"
893,2047,"{('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19805,98425,0.19805,1.0,1.0160020320040641,0.19805,15750000.000000041,"(('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DESTINATION_AIRPORT,DESTINATION_AIRPORT_0']"
894,2050,"{('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,20436,98425,0.20436,1.0,1.0160020320040641,0.20436,15750000.000000041,"(('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DESTINATION_AIRPORT,DESTINATION_AIRPORT_1', 'CANCELLED,0.0']"
896,2056,"{('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,21906,98425,0.21906,1.0,1.0160020320040641,0.21906,15750000.000000041,"(('CANCELLED', 0.0), ('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DESTINATION_AIRPORT,DESTINATION_AIRPORT_3']"
898,2062,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19587,98425,0.19587,1.0,1.016002032004064,0.19587,15750000.000000041,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DISTANCE,DISTANCE_0']"
899,2065,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19589,98425,0.19589,1.0,1.0160020320040641,0.19589,15750000.000000041,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DISTANCE,DISTANCE_1', 'CANCELLED,0.0']"
900,2066,"{('CANCELLATION_REASON', 4), ('DISTANCE', 'DISTANCE_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19589,98425,0.19589,1.0,1.0160020320040641,0.19589,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DISTANCE', 'DISTANCE_1'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DISTANCE,DISTANCE_1']"
901,2068,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19838,98425,0.19838,1.0,1.0160020320040641,0.19838,15750000.000000041,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DISTANCE,DISTANCE_2']"
902,2071,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19476,98425,0.19476,1.0,1.016002032004064,0.19476,15750000.000000041,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_3'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DISTANCE,DISTANCE_3']"
903,2074,"{('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19935,98425,0.19935,1.0,1.0160020320040641,0.19935,15750000.000000041,"(('CANCELLED', 0.0), ('DISTANCE', 'DISTANCE_4'))","(('CANCELLATION_REASON', 4),)","['DISTANCE,DISTANCE_4', 'CANCELLED,0.0', 'CANCELLATION_REASON,4']"
904,2075,"{('CANCELLATION_REASON', 4), ('DISTANCE', 'DISTANCE_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",2,1,19935,98425,0.19935,1.0,1.0160020320040641,0.19935,15750000.000000041,"(('CANCELLATION_REASON', 4), ('DISTANCE', 'DISTANCE_4'))","(('CANCELLED', 0.0),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'DISTANCE,DISTANCE_4']"
905,2077,"{('CANCELLED', 0.0), ('DIVERTED', 0.0), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,98136,98425,0.98136,1.0,1.0160020320040641,0.98136,15750000.000000041,"(('CANCELLED', 0.0), ('DIVERTED', 0.0))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'DIVERTED,0.0', 'CANCELLED,0.0']"
906,2083,"{('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19643,98425,0.19643,1.0,1.016002032004064,0.19643,15750000.000000041,"(('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_0'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'ELAPSED_TIME,ELAPSED_TIME_0', 'CANCELLED,0.0']"
907,2086,"{('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19885,98425,0.19885,1.0,1.016002032004064,0.19885,15750000.000000041,"(('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_1'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_1']"
908,2089,"{('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",2,1,19802,98425,0.19802,1.0,1.016002032004064,0.19802,15750000.000000041,"(('CANCELLED', 0.0), ('ELAPSED_TIME', 'ELAPSED_TIME_2'))","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_2']"
